"","y","V1","V2","V3","V4","width","peakdist","frame","file","try","peakNum","mean(width)","max(width)"
"1971",247,0.255336988851572,32,1,39,38,NA,12,199,249.5,3,28.3823529411765,38
"1972",247,0.673404583935598,50,39,58,19,18,12,199,267.5,1,20,22
"1973",247,0.546142265473007,68,58,78,20,18,12,199,285.5,2,33.525,148
"1974",247,0.855743933072682,87,78,97,19,19,12,199,304.5,2,33.525,148
"1975",247,0.245544525244121,101,97,149,52,14,12,199,318.5,2,33.525,148
"1976",248,0.252024091193305,32,1,39,38,NA,12,199,249.5,3,28.3823529411765,38
"1977",248,0.712722791833709,50,39,58,19,18,12,199,267.5,1,20,22
"1978",248,0.553101669406889,68,58,77,19,18,12,199,285.5,2,33.525,148
"1979",248,0.862355435478444,86,77,97,20,18,12,199,303.5,2,33.525,148
"1980",248,0.243210823986578,101,97,149,52,15,12,199,318.5,2,33.525,148
"1981",249,0.240724739591312,33,18,38,20,NA,12,199,250.5,3,28.3823529411765,38
"1982",249,0.772113365431863,50,38,58,20,17,12,199,267.5,1,20,22
"1983",249,0.556093346971015,68,58,78,20,18,12,199,285.5,2,33.525,148
"1984",249,0.867878981785973,86,78,98,20,18,12,199,303.5,2,33.525,148
"1985",249,0.235291616081593,101,98,149,51,15,12,199,318.5,2,33.525,148
"1986",250,0.240234761037026,33,18,38,20,NA,12,199,250.5,3,28.3823529411765,38
"1987",250,0.805954265270934,50,38,58,20,17,12,199,267.5,1,20,22
"1988",250,0.569926654544422,68,58,78,20,18,12,199,285.5,2,33.525,148
"1989",250,0.865304246273415,86,78,98,20,18,12,199,303.5,2,33.525,148
"1990",250,0.23333962982318,101,98,149,51,15,12,199,318.5,2,33.525,148
"1991",251,0.238277282202402,32,18,38,20,NA,12,199,249.5,3,28.3823529411765,38
"1992",251,0.837053333233119,50,38,59,21,18,12,199,267.5,1,20,22
"1993",251,0.596009461037249,68,59,77,18,18,12,199,285.5,2,33.525,148
"1994",251,0.855298072004907,86,77,98,21,18,12,199,303.5,2,33.525,148
"1995",251,0.229375760783833,101,98,149,51,15,12,199,318.5,2,33.525,148
"1996",252,0.234447483638507,32,19,38,19,NA,12,199,249.5,3,28.3823529411765,38
"1997",252,0.85721839250652,50,38,59,21,18,12,199,267.5,1,20,22
"1998",252,0.623064749424236,68,59,78,19,18,12,199,285.5,2,33.525,148
"1999",252,0.841625066526103,86,78,98,20,18,12,199,303.5,2,33.525,148
"2000",252,0.225001710231773,101,98,149,51,15,12,199,318.5,2,33.525,148
"2001",253,0.230195303861974,33,19,38,19,NA,12,199,250.5,3,28.3823529411765,38
"2002",253,0.878011093214416,50,38,59,21,17,12,199,267.5,1,20,22
"2003",253,0.680554516976283,68,59,78,19,18,12,199,285.5,2,33.525,148
"2004",253,0.826491192890911,86,78,99,21,18,12,199,303.5,2,33.525,148
"2005",253,0.218659253338514,101,99,150,51,15,12,199,318.5,2,33.525,148
"2006",254,0.223936977759614,33,19,38,19,NA,12,199,250.5,3,28.3823529411765,38
"2007",254,0.903572968054898,50,38,59,21,17,12,199,267.5,1,20,22
"2008",254,0.79985038414758,69,59,78,19,19,12,199,286.5,2,33.525,148
"2009",254,0.805715927973367,86,78,99,21,17,12,199,303.5,2,33.525,148
"2010",254,0.213672044119558,101,99,149,50,15,12,199,318.5,2,33.525,148
"2011",255,0.219098879038222,33,19,37,18,NA,12,199,250.5,3,28.3823529411765,38
"2012",255,0.92810387448681,50,37,59,22,17,12,199,267.5,1,20,22
"2013",255,0.922732065723013,69,59,78,19,19,12,199,286.5,2,33.525,148
"2014",255,0.773158112157521,86,78,99,21,17,12,199,303.5,2,33.525,148
"2015",255,0.209702657410976,101,99,149,50,15,12,199,318.5,2,33.525,148
"2016",256,0.216292466302408,33,19,37,18,NA,12,199,250.5,3,28.3823529411765,38
"2017",256,0.937981022076115,51,37,59,22,18,12,199,268.5,1,20,22
"2018",256,0.979152910263123,69,59,78,19,18,12,199,286.5,2,33.525,148
"2019",256,0.746318243703162,85,78,99,21,16,12,199,302.5,2,33.525,148
"2020",256,0.208347030846162,101,99,150,51,16,12,199,318.5,2,33.525,148
"2021",257,0.212719757009848,33,21,38,17,NA,12,199,250.5,3,28.3823529411765,38
"2022",257,0.945077386761666,51,38,59,21,18,12,199,268.5,1,20,22
"2023",257,1.01396355338437,69,59,78,19,18,12,199,286.5,2,33.525,148
"2024",257,0.688097128425453,85,78,98,20,16,12,199,302.5,2,33.525,148
"2025",257,0.20300876100567,101,98,137,39,16,12,199,318.5,2,33.525,148
"2026",258,0.211587755490627,33,21,38,17,NA,12,199,250.5,3,28.3823529411765,38
"2027",258,0.9480167425093,51,38,59,21,18,12,199,268.5,1,20,22
"2028",258,1.01902000006921,69,59,78,19,18,12,199,286.5,2,33.525,148
"2029",258,0.614831207848523,85,78,98,20,16,12,199,302.5,2,33.525,148
"2030",258,0.201844198102828,101,98,137,39,16,12,199,318.5,2,33.525,148
"2031",259,0.208778509672016,33,21,37,16,NA,12,199,250.5,3,28.3823529411765,38
"2032",259,0.943479640037012,51,37,58,21,18,12,199,268.5,1,20,22
"2033",259,1.02564185603278,68,58,78,20,17,12,199,285.5,2,33.525,148
"2034",259,0.546600282953508,85,78,98,20,17,12,199,302.5,2,33.525,148
"2035",260,0.207137413352967,33,20,37,17,NA,12,199,250.5,3,28.3823529411765,38
"2036",260,0.913692028330339,51,37,59,22,18,12,199,268.5,1,20,22
"2037",260,1.02353696695448,68,59,79,20,17,12,199,285.5,2,33.525,148
"2038",260,0.511759880175314,86,79,98,19,18,12,199,303.5,2,33.525,148
"2039",261,0.206407865132099,33,21,37,16,NA,12,199,250.5,3,28.3823529411765,38
"2040",261,0.855479815189507,51,37,59,22,18,12,199,268.5,1,20,22
"2041",261,1.01493154717336,68,59,79,20,17,12,199,285.5,2,33.525,148
"2042",261,0.48241304045204,86,79,98,19,18,12,199,303.5,2,33.525,148
"2043",262,0.207857903402752,33,20,37,17,NA,12,199,250.5,3,28.3823529411765,38
"2044",262,0.782100199051702,51,37,58,21,18,12,199,268.5,1,20,22
"2045",262,0.996151061072622,68,58,79,21,17,12,199,285.5,2,33.525,148
"2046",262,0.451317820930287,86,79,98,19,18,12,199,303.5,2,33.525,148
"2047",263,0.209911225937001,33,20,38,18,NA,12,199,250.5,3,28.3823529411765,38
"2048",263,0.689993543787766,51,38,58,20,18,12,199,268.5,1,20,22
"2049",263,0.959963655071284,68,58,79,21,17,12,199,285.5,2,33.525,148
"2050",263,0.414846783507732,86,79,98,19,18,12,199,303.5,2,33.525,148
"2051",264,0.210237868921097,33,20,38,18,NA,12,199,250.5,3,28.3823529411765,38
"2052",264,0.612609758038777,51,38,59,21,18,12,199,268.5,1,20,22
"2053",264,0.939487992613376,69,59,79,20,18,12,199,286.5,2,33.525,148
"2054",264,0.381510901751693,86,79,98,19,17,12,199,303.5,2,33.525,148
"2055",265,0.213155290725176,33,1,38,37,NA,12,199,250.5,3,28.3823529411765,38
"2056",265,0.525687760154801,51,38,59,21,18,12,199,268.5,1,20,22
"2057",265,0.870207178252699,69,59,79,20,18,12,199,286.5,2,33.525,148
"2058",265,0.35397931321013,86,79,98,19,17,12,199,303.5,2,33.525,148
"2059",266,0.21315945808843,33,1,38,37,NA,12,199,250.5,3,28.3823529411765,38
"2060",266,0.472668984252867,51,38,58,20,18,12,199,268.5,1,20,22
"2061",266,0.759850570150556,69,58,79,21,18,12,199,286.5,2,33.525,148
"2062",266,0.327151216502485,87,79,98,19,18,12,199,304.5,2,33.525,148
"2063",267,0.212840786479713,34,1,38,37,NA,12,199,251.5,3,28.3823529411765,38
"2064",267,0.416331350386734,51,38,58,20,17,12,199,268.5,1,20,22
"2065",267,0.638672662758666,69,58,79,21,18,12,199,286.5,2,33.525,148
"2066",267,0.305945696123128,87,79,98,19,18,12,199,304.5,2,33.525,148
"2067",268,0.212881842649565,34,1,38,37,NA,12,199,251.5,3,28.3823529411765,38
"2068",268,0.374066126108073,51,38,58,20,17,12,199,268.5,1,20,22
"2069",268,0.551442910781113,69,58,79,21,18,12,199,286.5,2,33.525,148
"2070",268,0.282839646492408,87,79,99,20,18,12,199,304.5,2,33.525,148
"2071",269,0.211441710026654,34,1,38,37,NA,12,199,251.5,3,28.3823529411765,38
"2072",269,0.334991453077399,51,38,59,21,17,12,199,268.5,1,20,22
"2073",269,0.484243982782286,69,59,79,20,18,12,199,286.5,2,33.525,148
"2074",269,0.25053711664039,80,79,84,5,11,12,199,297.5,2,33.525,148
"2075",269,0.255885897090686,88,84,99,15,8,12,199,305.5,2,33.525,148
"2076",270,0.207994231257969,34,1,39,38,NA,12,199,251.5,3,28.3823529411765,38
"2077",270,0.307119940344836,51,39,59,20,17,12,199,268.5,1,20,22
"2078",270,0.42743213689258,69,59,79,20,18,12,199,286.5,2,33.525,148
"2079",270,0.242620421037695,80,79,85,6,11,12,199,297.5,2,33.525,148
"2080",270,0.238968731108006,88,85,99,14,8,12,199,305.5,2,33.525,148
"2081",271,0.206657993505263,33,1,39,38,NA,12,199,250.5,3,28.3823529411765,38
"2082",271,0.285221389447745,51,39,59,20,18,12,199,268.5,1,20,22
"2083",271,0.381159326418925,69,59,79,20,18,12,199,286.5,2,33.525,148
"2084",271,0.23377897256799,82,79,86,7,13,12,199,299.5,2,33.525,148
"2085",271,0.226986993476914,88,86,99,13,6,12,199,305.5,2,33.525,148
"2086",272,0.204829134067397,33,1,38,37,NA,12,199,250.5,3,28.3823529411765,38
"2087",272,0.264889820192562,51,38,58,20,18,12,199,268.5,1,20,22
"2088",272,0.347289960292044,69,58,80,22,18,12,199,286.5,2,33.525,148
"2089",272,0.222442848878261,82,80,87,7,13,12,199,299.5,2,33.525,148
"2090",272,0.210718691445932,88,87,99,12,6,12,199,305.5,2,33.525,148
"2091",273,0.244668300383547,51,39,59,20,NA,12,199,268.5,1,20,22
"2092",273,0.315143678247624,69,59,79,20,18,12,199,286.5,2,33.525,148
"2093",273,0.220863401993517,81,79,98,19,12,12,199,298.5,2,33.525,148
"2094",274,0.238007090842623,51,40,59,19,NA,12,199,268.5,1,20,22
"2095",274,0.302231397145054,69,59,80,21,18,12,199,286.5,2,33.525,148
"2096",274,0.212907488382876,81,80,89,9,12,12,199,298.5,2,33.525,148
"2097",275,0.229598600383033,51,40,59,19,NA,12,199,268.5,1,20,22
"2098",275,0.282644708419743,69,59,79,20,18,12,199,286.5,2,33.525,148
"2099",275,0.202117058535114,81,79,89,10,12,12,199,298.5,2,33.525,148
"2100",276,0.224938735124458,51,40,60,20,NA,12,199,268.5,1,20,22
"2101",276,0.264534433294654,69,60,79,19,18,12,199,286.5,2,33.525,148
"2102",277,0.220370566213549,51,40,60,20,NA,12,199,268.5,1,20,22
"2103",277,0.24770058798172,69,60,79,19,18,12,199,286.5,2,33.525,148
"2104",278,0.214753384041031,52,39,60,21,NA,12,199,269.5,1,20,22
"2105",278,0.232453945863371,69,60,80,20,17,12,199,286.5,2,33.525,148
"2106",279,0.207477342509634,51,39,61,22,NA,12,199,268.5,1,20,22
"2107",279,0.216675511340094,69,61,80,19,18,12,199,286.5,2,33.525,148
"2108",280,0.202289394883003,51,39,61,22,NA,12,199,268.5,1,20,22
"2109",280,0.207469271929216,69,61,80,19,18,12,199,286.5,2,33.525,148
"2110",228,0.589506944919359,71,1,144,143,NA,13,191,289,2,38.7514619883041,147
"2111",229,0.49667620196093,71,1,145,144,NA,13,191,289,2,38.7514619883041,147
"2112",230,0.443073409138864,72,1,147,146,NA,13,191,290,2,38.7514619883041,147
"2113",231,0.401690984267182,72,1,147,146,NA,13,191,290,2,38.7514619883041,147
"2114",232,0.374316126536549,72,1,147,146,NA,13,191,290,2,38.7514619883041,147
"2115",233,0.339232137865949,73,1,136,135,NA,13,191,291,2,38.7514619883041,147
"2116",234,0.32451576152847,72,1,148,147,NA,13,191,290,2,38.7514619883041,147
"2117",235,0.31713323069943,69,1,82,81,NA,13,191,287,2,38.7514619883041,147
"2118",235,0.279355554750454,85,82,97,15,16,13,191,303,2,38.7514619883041,147
"2119",236,0.209903729810293,51,34,53,19,NA,13,191,269,1,21.1691176470588,56
"2120",236,0.327968430991637,68,53,80,27,17,13,191,286,2,38.7514619883041,147
"2121",236,0.326945530228911,85,80,96,16,17,13,191,303,2,38.7514619883041,147
"2122",237,0.239844113903485,50,37,55,18,NA,13,191,268,1,21.1691176470588,56
"2123",237,0.34841284768104,67,55,79,24,17,13,191,285,2,38.7514619883041,147
"2124",237,0.380087845709762,86,79,96,17,19,13,191,304,2,38.7514619883041,147
"2125",238,0.271692512024135,50,37,55,18,NA,13,191,268,1,21.1691176470588,56
"2126",238,0.373528591829563,67,55,78,23,17,13,191,285,2,38.7514619883041,147
"2127",238,0.44154757746896,86,78,96,18,19,13,191,304,2,38.7514619883041,147
"2128",238,0.217596273446211,101,96,150,54,15,13,191,319,2,38.7514619883041,147
"2129",239,0.202685707549234,31,1,38,37,NA,13,191,249,3,30.2631578947368,38
"2130",239,0.308328759478968,50,38,56,18,19,13,191,268,1,21.1691176470588,56
"2131",239,0.401678124910741,67,56,78,22,17,13,191,285,2,38.7514619883041,147
"2132",239,0.513346506572998,86,78,96,18,19,13,191,304,2,38.7514619883041,147
"2133",239,0.234253240198273,101,96,149,53,15,13,191,319,2,38.7514619883041,147
"2134",240,0.218686931138379,31,1,38,37,NA,13,191,249,3,30.2631578947368,38
"2135",240,0.336371684418474,50,38,57,19,19,13,191,268,1,21.1691176470588,56
"2136",240,0.424384444163517,67,57,78,21,17,13,191,285,2,38.7514619883041,147
"2137",240,0.569849402052779,86,78,96,18,19,13,191,304,2,38.7514619883041,147
"2138",240,0.246032828113328,101,96,150,54,15,13,191,319,2,38.7514619883041,147
"2139",241,0.239904055535291,31,1,39,38,NA,13,191,249,3,30.2631578947368,38
"2140",241,0.3863611192398,50,39,58,19,19,13,191,268,1,21.1691176470588,56
"2141",241,0.46001670240644,67,58,77,19,17,13,191,285,2,38.7514619883041,147
"2142",241,0.642713451771813,86,77,95,18,19,13,191,304,2,38.7514619883041,147
"2143",241,0.257523722908814,101,95,149,54,15,13,191,319,2,38.7514619883041,147
"2144",242,0.250112104846597,31,2,39,37,NA,13,191,249,3,30.2631578947368,38
"2145",242,0.420476134960327,50,39,57,18,19,13,191,268,1,21.1691176470588,56
"2146",242,0.476662351472536,67,57,77,20,17,13,191,285,2,38.7514619883041,147
"2147",242,0.69446758343299,86,77,96,19,19,13,191,304,2,38.7514619883041,147
"2148",242,0.257621606885942,101,96,149,53,15,13,191,319,2,38.7514619883041,147
"2149",243,0.255130012705122,31,1,38,37,NA,13,191,249,3,30.2631578947368,38
"2150",243,0.469373844262051,50,38,57,19,19,13,191,268,1,21.1691176470588,56
"2151",243,0.498533628466895,67,57,77,20,17,13,191,285,2,38.7514619883041,147
"2152",243,0.756822535317885,86,77,96,19,19,13,191,304,2,38.7514619883041,147
"2153",243,0.259004470819634,101,96,150,54,15,13,191,319,2,38.7514619883041,147
"2154",244,0.254306731560154,32,1,38,37,NA,13,191,250,3,30.2631578947368,38
"2155",244,0.527346628740325,50,38,57,19,18,13,191,268,1,21.1691176470588,56
"2156",244,0.517082824500435,67,57,77,20,17,13,191,285,2,38.7514619883041,147
"2157",244,0.797797406822056,86,77,96,19,19,13,191,304,2,38.7514619883041,147
"2158",244,0.25919131862941,101,96,149,53,15,13,191,319,2,38.7514619883041,147
"2159",245,0.254158623780101,32,1,38,37,NA,13,191,250,3,30.2631578947368,38
"2160",245,0.58954050344276,50,38,57,19,18,13,191,268,1,21.1691176470588,56
"2161",245,0.5270908030808,67,57,77,20,17,13,191,285,2,38.7514619883041,147
"2162",245,0.823754147347934,86,77,96,19,19,13,191,304,2,38.7514619883041,147
"2163",245,0.257579576105594,101,96,150,54,15,13,191,319,2,38.7514619883041,147
"2164",246,0.254603756181465,31,1,38,37,NA,13,191,249,3,30.2631578947368,38
"2165",246,0.649704081436012,50,38,58,20,19,13,191,268,1,21.1691176470588,56
"2166",246,0.536512686752422,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2167",246,0.844147410409319,86,77,96,19,18,13,191,304,2,38.7514619883041,147
"2168",246,0.253683129263482,101,96,173,77,15,13,191,319,2,38.7514619883041,147
"2169",247,0.249189176618497,32,1,38,37,NA,13,191,250,3,30.2631578947368,38
"2170",247,0.701443747063929,50,38,58,20,18,13,191,268,1,21.1691176470588,56
"2171",247,0.546306689515141,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2172",247,0.860243451302479,86,77,96,19,18,13,191,304,2,38.7514619883041,147
"2173",247,0.250895374511268,101,96,186,90,15,13,191,319,2,38.7514619883041,147
"2174",248,0.24026212289849,32,1,38,37,NA,13,191,250,3,30.2631578947368,38
"2175",248,0.736600108531853,50,38,58,20,18,13,191,268,1,21.1691176470588,56
"2176",248,0.554809384117319,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2177",248,0.866455656087244,86,77,96,19,18,13,191,304,2,38.7514619883041,147
"2178",248,0.247283061321849,101,96,187,91,15,13,191,319,2,38.7514619883041,147
"2179",249,0.233281400010948,32,1,37,36,NA,13,191,250,3,30.2631578947368,38
"2180",249,0.796452365503955,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2181",249,0.566496157499801,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2182",249,0.866495305756959,86,77,98,21,18,13,191,304,2,38.7514619883041,147
"2183",249,0.238063450541982,101,98,179,81,15,13,191,319,2,38.7514619883041,147
"2184",250,0.23254798766052,32,1,37,36,NA,13,191,250,3,30.2631578947368,38
"2185",250,0.818701263441179,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2186",250,0.572664216235447,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2187",250,0.865270503478611,86,77,97,20,18,13,191,304,2,38.7514619883041,147
"2188",250,0.236319505009706,101,97,179,82,15,13,191,319,2,38.7514619883041,147
"2189",251,0.232541071318468,32,1,37,36,NA,13,191,250,3,30.2631578947368,38
"2190",251,0.846048611292518,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2191",251,0.594010396134239,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2192",251,0.856334648714264,86,77,98,21,18,13,191,304,2,38.7514619883041,147
"2193",251,0.231481197935638,101,98,179,81,15,13,191,319,2,38.7514619883041,147
"2194",252,0.229950044847907,32,1,37,36,NA,13,191,250,3,30.2631578947368,38
"2195",252,0.869473422737631,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2196",252,0.63286687037503,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2197",252,0.84533893873388,85,77,97,20,17,13,191,303,2,38.7514619883041,147
"2198",252,0.226746880587857,100,97,179,82,15,13,191,318,2,38.7514619883041,147
"2199",253,0.226727413083796,32,1,37,36,NA,13,191,250,3,30.2631578947368,38
"2200",253,0.889406636247446,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2201",253,0.693744625551544,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2202",253,0.840714377490728,85,77,98,21,17,13,191,303,2,38.7514619883041,147
"2203",253,0.221303795565601,100,98,179,81,15,13,191,318,2,38.7514619883041,147
"2204",254,0.222422615997282,32,18,37,19,NA,13,191,250,3,30.2631578947368,38
"2205",254,0.908654139098442,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2206",254,0.801310648803648,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2207",254,0.829061063543682,85,77,136,59,17,13,191,303,2,38.7514619883041,147
"2208",255,0.217027853124733,32,18,37,19,NA,13,191,250,3,30.2631578947368,38
"2209",255,0.931706823207667,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2210",255,0.923852740397547,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2211",255,0.804307533947263,85,77,136,59,17,13,191,303,2,38.7514619883041,147
"2212",256,0.214617115031436,32,19,37,18,NA,13,191,250,3,30.2631578947368,38
"2213",256,0.946353286920025,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2214",256,0.992153165682494,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2215",256,0.781840023944375,85,77,136,59,17,13,191,303,2,38.7514619883041,147
"2216",257,0.206753544440759,32,20,37,17,NA,13,191,250,3,30.2631578947368,38
"2217",257,0.961769226103807,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2218",257,1.01752759244204,68,58,77,19,18,13,191,286,2,38.7514619883041,147
"2219",257,0.713015360167793,85,77,98,21,17,13,191,303,2,38.7514619883041,147
"2220",257,0.203891012450122,101,98,198,100,16,13,191,319,2,38.7514619883041,147
"2221",258,0.206754352821321,32,20,37,17,NA,13,191,250,3,30.2631578947368,38
"2222",258,0.956070316502345,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2223",258,1.02486093738292,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2224",258,0.639798318260532,85,78,97,19,17,13,191,303,2,38.7514619883041,147
"2225",258,0.202140476220112,101,97,198,101,16,13,191,319,2,38.7514619883041,147
"2226",259,0.206141533181875,32,20,37,17,NA,13,191,250,3,30.2631578947368,38
"2227",259,0.936811046876144,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2228",259,1.02950973017611,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2229",259,0.570914815757675,85,78,98,20,17,13,191,303,2,38.7514619883041,147
"2230",260,0.20675128973553,32,20,37,17,NA,13,191,250,3,30.2631578947368,38
"2231",260,0.902874118272875,50,37,58,21,18,13,191,268,1,21.1691176470588,56
"2232",260,1.02544543890698,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2233",260,0.524512570792172,85,78,98,20,17,13,191,303,2,38.7514619883041,147
"2234",261,0.20798776397897,33,19,37,18,NA,13,191,251,3,30.2631578947368,38
"2235",261,0.844941086678109,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2236",261,1.01842971473981,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2237",261,0.48299608459955,85,78,98,20,17,13,191,303,2,38.7514619883041,147
"2238",262,0.207421305200693,33,19,37,18,NA,13,191,251,3,30.2631578947368,38
"2239",262,0.761726066848894,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2240",262,0.997645406926796,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2241",262,0.453811765370261,85,78,97,19,17,13,191,303,2,38.7514619883041,147
"2242",263,0.207199058370946,33,1,37,36,NA,13,191,251,3,30.2631578947368,38
"2243",263,0.672698151227096,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2244",263,0.970362532587419,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2245",263,0.420883016589949,85,78,97,19,17,13,191,303,2,38.7514619883041,147
"2246",264,0.208195810136518,33,1,37,36,NA,13,191,251,3,30.2631578947368,38
"2247",264,0.608510886040531,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2248",264,0.926676960156109,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2249",264,0.380873510043444,85,78,97,19,17,13,191,303,2,38.7514619883041,147
"2250",265,0.210275107569764,33,1,37,36,NA,13,191,251,3,30.2631578947368,38
"2251",265,0.517187689896617,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2252",265,0.874575506962414,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2253",265,0.349791090769444,85,78,98,20,17,13,191,303,2,38.7514619883041,147
"2254",266,0.21029771555011,33,1,37,36,NA,13,191,251,3,30.2631578947368,38
"2255",266,0.466220052876419,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2256",266,0.756193409436225,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2257",266,0.323591362405857,86,78,97,19,18,13,191,304,2,38.7514619883041,147
"2258",267,0.210416039488031,33,1,37,36,NA,13,191,251,3,30.2631578947368,38
"2259",267,0.412117211487789,50,37,58,21,17,13,191,268,1,21.1691176470588,56
"2260",267,0.632880359032449,68,58,79,21,18,13,191,286,2,38.7514619883041,147
"2261",267,0.302001239834842,86,79,97,18,18,13,191,304,2,38.7514619883041,147
"2262",268,0.208869497383129,33,1,38,37,NA,13,191,251,3,30.2631578947368,38
"2263",268,0.3691374229886,50,38,58,20,17,13,191,268,1,21.1691176470588,56
"2264",268,0.549522878244362,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2265",268,0.276808902147393,86,78,98,20,18,13,191,304,2,38.7514619883041,147
"2266",269,0.207500158543741,33,1,38,37,NA,13,191,251,3,30.2631578947368,38
"2267",269,0.331752590490625,50,38,57,19,17,13,191,268,1,21.1691176470588,56
"2268",269,0.479992316131372,68,57,79,22,18,13,191,286,2,38.7514619883041,147
"2269",269,0.252231496076074,81,79,85,6,13,13,191,299,2,38.7514619883041,147
"2270",269,0.249423737779499,87,85,98,13,6,13,191,305,2,38.7514619883041,147
"2271",270,0.207479049766693,33,1,38,37,NA,13,191,251,3,30.2631578947368,38
"2272",270,0.303690890847156,50,38,57,19,17,13,191,268,1,21.1691176470588,56
"2273",270,0.425657481944739,68,57,78,21,18,13,191,286,2,38.7514619883041,147
"2274",270,0.244165225231155,81,78,86,8,13,13,191,299,2,38.7514619883041,147
"2275",270,0.234620170175082,88,86,99,13,7,13,191,306,2,38.7514619883041,147
"2276",271,0.207430046806427,33,1,38,37,NA,13,191,251,3,30.2631578947368,38
"2277",271,0.283908168131127,50,38,58,20,17,13,191,268,1,21.1691176470588,56
"2278",271,0.380322160174494,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2279",271,0.238302066575481,82,78,98,20,14,13,191,300,2,38.7514619883041,147
"2280",272,0.20699410231071,33,1,39,38,NA,13,191,251,3,30.2631578947368,38
"2281",272,0.268740933707703,50,39,59,20,17,13,191,268,1,21.1691176470588,56
"2282",272,0.343490548255728,68,59,97,38,18,13,191,286,2,38.7514619883041,147
"2283",273,0.245999143055658,50,40,58,18,NA,13,191,268,1,21.1691176470588,56
"2284",273,0.316640748000659,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2285",273,0.222617940171944,82,78,89,11,14,13,191,300,2,38.7514619883041,147
"2286",274,0.240121513580119,50,40,58,18,NA,13,191,268,1,21.1691176470588,56
"2287",274,0.3026353422043,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2288",274,0.215080923757756,82,78,89,11,14,13,191,300,2,38.7514619883041,147
"2289",275,0.230333953832067,50,40,58,18,NA,13,191,268,1,21.1691176470588,56
"2290",275,0.283740231373653,68,58,78,20,18,13,191,286,2,38.7514619883041,147
"2291",275,0.205806714882939,82,78,89,11,14,13,191,300,2,38.7514619883041,147
"2292",276,0.223221730557759,51,39,59,20,NA,13,191,269,1,21.1691176470588,56
"2293",276,0.264295497970602,68,59,78,19,17,13,191,286,2,38.7514619883041,147
"2294",277,0.217922756279284,51,39,60,21,NA,13,191,269,1,21.1691176470588,56
"2295",277,0.247035205354823,68,60,78,18,17,13,191,286,2,38.7514619883041,147
"2296",278,0.210699919536167,51,38,61,23,NA,13,191,269,1,21.1691176470588,56
"2297",278,0.231425503975766,68,61,79,18,17,13,191,286,2,38.7514619883041,147
"2298",279,0.202643365072838,51,37,61,24,NA,13,191,269,1,21.1691176470588,56
"2299",279,0.216171573050457,69,61,79,18,18,13,191,287,2,38.7514619883041,147
"2300",280,0.207673773331512,69,61,79,18,NA,13,191,287,2,38.7514619883041,147
"2301",228,0.588509194069711,71,11,142,131,NA,14,196,288,2,35.1021276595745,147
"2302",229,0.495710298075402,71,11,142,131,NA,14,196,288,2,35.1021276595745,147
"2303",230,0.442950114408368,71,11,142,131,NA,14,196,288,2,35.1021276595745,147
"2304",231,0.402495051968242,72,11,139,128,NA,14,196,289,2,35.1021276595745,147
"2305",232,0.374353739237376,72,11,139,128,NA,14,196,289,2,35.1021276595745,147
