"","x","V1","V2","V3","V4","widthsy","frame","file","peakNum","maxL"
"6384",219,0.11401237836356,49,40,105,65,16,184,3,133
"6385",220,0.129047475542496,23,4,36,32,16,184,3,133
"6386",220,0.117867265077503,43,36,105,69,16,184,3,133
"6387",221,0.132993897014028,23,4,38,34,16,184,3,133
"6388",221,0.117799935826225,45,38,105,67,16,184,3,133
"6389",222,0.136867399939314,23,4,38,34,16,184,3,133
"6390",222,0.123422379188755,46,38,105,67,16,184,3,133
"6391",223,0.141401624434848,22,4,38,34,16,184,3,133
"6392",223,0.127391506298585,46,38,105,67,16,184,3,133
"6393",224,0.143748527128485,21,4,40,36,16,184,3,133
"6394",224,0.12909122993935,47,40,105,65,16,184,3,133
"6395",225,0.147375117433493,21,4,41,37,16,184,3,133
"6396",225,0.135985083600846,47,41,64,23,16,184,3,133
"6397",225,0.105152439121951,67,64,103,39,16,184,3,133
"6398",226,0.160073538990365,20,5,41,36,16,184,3,133
"6399",226,0.138969807376419,46,41,103,62,16,184,3,133
"6400",227,0.176056399444818,19,5,38,33,16,184,3,133
"6401",227,0.149585127091534,44,38,103,65,16,184,3,133
"6402",228,0.204160247689832,18,4,37,33,16,184,3,133
"6403",228,0.165211764639119,43,37,103,66,16,184,3,133
"6404",229,0.254178023011163,17,5,104,99,16,184,3,133
"6405",230,0.295832720733244,17,5,36,31,16,184,3,133
"6406",230,0.204574464190523,38,36,104,68,16,184,3,133
"6407",231,0.291311393048475,17,5,34,29,16,184,3,133
"6408",231,0.220549079347467,39,34,104,70,16,184,3,133
"6409",232,0.265973910639423,18,3,33,30,16,184,3,133
"6410",232,0.228315234194882,39,33,104,71,16,184,3,133
"6411",233,0.233370617880796,19,4,33,29,16,184,3,133
"6412",233,0.21022767057555,41,33,114,81,16,184,3,133
"6413",234,0.220511643743849,22,5,33,28,16,184,3,133
"6414",234,0.205522541353713,41,33,114,81,16,184,3,133
"6415",235,0.214306894938908,23,5,34,29,16,184,3,133
"6416",235,0.199860115662816,40,34,114,80,16,184,3,133
"6417",236,0.21168228314684,23,6,33,27,16,184,3,133
"6418",236,0.196351151444892,39,33,114,81,16,184,3,133
"6419",237,0.212816845983833,23,6,34,28,16,184,3,133
"6420",237,0.198042452372057,37,34,114,80,16,184,3,133
"6421",238,0.217907514340225,24,6,34,28,16,184,3,133
"6422",238,0.205198901944422,36,34,114,80,16,184,3,133
"6423",239,0.226440286509947,25,6,34,28,16,184,3,133
"6424",239,0.212691525435919,36,34,114,80,16,184,3,133
"6425",240,0.230509742423595,25,5,34,29,16,184,3,133
"6426",240,0.219130000132731,37,34,114,80,16,184,3,133
"6427",241,0.245298909692718,27,6,114,108,16,184,3,133
"6428",242,0.259142195653777,23,6,24,18,16,184,3,133
"6429",242,0.259403035904309,26,24,114,90,16,184,3,133
"6430",243,0.283064347823559,25,6,134,128,16,184,3,133
"6431",244,0.314942871917291,28,6,135,129,16,184,3,133
"6432",245,0.375500110788505,29,6,113,107,16,184,3,133
"6433",246,0.519155069015552,29,6,114,108,16,184,3,133
"6434",247,0.867903163588524,30,6,138,132,16,184,3,133
"6435",248,1.01010444014413,30,5,137,132,16,184,3,133
"6436",249,1.00836302351816,24,6,28,22,16,184,3,133
"6437",249,1.00810872869114,32,28,115,87,16,184,3,133
"6438",250,1.00953709611011,31,6,115,109,16,184,3,133
"6439",251,0.989720534699934,31,6,102,96,16,184,3,133
"6440",252,0.681215125079939,31,7,102,95,16,184,3,133
"6441",253,0.51252558679784,31,7,140,133,16,184,3,133
"6442",254,0.427842736528465,31,8,140,132,16,184,3,133
"6443",255,0.382966057417045,31,8,102,94,16,184,3,133
"6444",256,0.369068584568388,31,8,102,94,16,184,3,133
"6445",257,0.353273790235059,32,8,103,95,16,184,3,133
"6446",258,0.36207332138281,32,9,103,94,16,184,3,133
"6447",259,0.364527331233949,31,9,103,94,16,184,1,99
"6448",260,0.389163474813764,32,9,105,96,16,184,1,99
"6449",261,0.429797222266064,32,9,105,96,16,184,1,99
"6450",262,0.48578776935271,33,8,105,97,16,184,1,99
"6451",263,0.626870194142643,32,8,105,97,16,184,1,99
"6452",264,0.90338179301563,32,8,105,97,16,184,1,99
"6453",265,1.01858016791739,33,7,106,99,16,184,1,99
"6454",266,1.01552075396544,33,7,106,99,16,184,1,99
"6455",267,1.01078105337626,34,7,106,99,16,184,1,99
"6456",268,1.0133066941003,34,8,106,98,16,184,1,99
"6457",269,1.02102582779462,33,8,106,98,16,184,1,99
"6458",270,0.977321183337808,32,9,106,97,16,184,1,99
"6459",271,0.720038587083988,32,9,106,97,16,184,1,99
"6460",272,0.543898371930803,32,11,106,95,16,184,1,99
"6461",273,0.442280651941402,32,10,105,95,16,184,1,99
"6462",274,0.394341750585992,32,11,105,94,16,184,1,99
"6463",275,0.362489016299734,31,11,105,94,16,184,1,99
"6464",276,0.352375189977473,31,11,105,94,16,184,1,99
"6465",277,0.342261758580552,30,10,103,93,16,184,1,99
"6466",278,0.340782914476532,30,10,102,92,16,184,2,129
"6467",279,0.357914797058187,29,9,102,93,16,184,1,99
"6468",280,0.380627880151296,28,9,100,91,16,184,2,129
"6469",281,0.440676748004083,28,8,98,90,16,184,2,129
"6470",282,0.580516147818727,28,7,98,91,16,184,2,129
"6471",283,0.810718864155309,28,6,98,92,16,184,2,129
"6472",284,1.01162564363109,25,6,98,92,16,184,2,129
"6473",285,1.01037872736021,21,5,50,45,16,184,2,129
"6474",285,0.181373953687012,52,50,138,88,16,184,2,129
"6475",286,1.00911207199637,20,5,49,44,16,184,2,129
"6476",286,0.173513900721971,54,49,138,89,16,184,2,129
"6477",287,0.758077642299832,20,5,50,45,16,184,2,129
"6478",287,0.164046590503057,55,50,138,88,16,184,2,129
"6479",288,0.530318727105254,20,5,52,47,16,184,2,129
"6480",288,0.154387766652438,56,52,138,86,16,184,2,129
"6481",289,0.406631379706616,20,5,113,108,16,184,2,129
"6482",290,0.351642900332532,21,5,113,108,16,184,2,129
"6483",291,0.307081318257112,21,6,37,31,16,184,2,129
"6484",291,0.225194814684996,38,37,113,76,16,184,2,129
"6485",292,0.284215184385398,21,5,113,108,16,184,2,129
"6486",293,0.263764797138671,20,5,113,108,16,184,2,129
"6487",294,0.252199055502188,20,5,37,32,16,184,2,129
"6488",294,0.200061669661166,38,37,113,76,16,184,2,129
"6489",295,0.248880297758874,21,5,35,30,16,184,2,129
"6490",295,0.195618313015226,40,35,113,78,16,184,2,129
"6491",296,0.243445540786698,20,2,36,34,16,184,2,129
"6492",296,0.191062036702473,40,36,113,77,16,184,2,129
"6493",297,0.143112780596669,2,1,5,4,16,184,2,129
"6494",297,0.240338348259058,18,5,35,30,16,184,2,129
"6495",297,0.186340692395223,38,35,130,95,16,184,2,129
"6496",298,0.242424823096101,17,1,36,35,16,184,2,129
"6497",298,0.187683100836609,38,36,130,94,16,184,2,129
"6498",299,0.257631621569099,16,1,130,129,16,184,2,129
"6499",300,0.275943590913704,16,1,130,129,16,184,2,129
"6500",301,0.275545969073638,16,1,130,129,16,184,2,129
"6501",302,0.250733633426867,17,1,130,129,16,184,2,129
"6502",303,0.227878203321622,19,1,37,36,16,184,2,129
"6503",303,0.183702313504625,38,37,130,93,16,184,2,129
"6504",304,0.218173132802906,20,1,35,34,16,184,2,129
"6505",304,0.175591675022905,39,35,130,95,16,184,2,129
"6506",305,0.196211889358961,20,1,37,36,16,184,2,129
"6507",305,0.161410132013125,41,37,128,91,16,184,2,129
"6508",306,0.188915931197405,21,1,38,37,16,184,2,129
"6509",306,0.153335142523253,41,38,128,90,16,184,2,129
"6510",307,0.178785554389801,22,1,128,127,16,184,2,129
"6511",308,0.170219384851608,22,1,38,37,16,184,2,129
"6512",308,0.137550490095062,41,38,128,90,16,184,2,129
"6513",309,0.163982336739862,20,1,39,38,16,184,2,129
"6514",309,0.133607585068241,41,39,128,89,16,184,2,129
"6515",310,0.159065708149932,20,1,128,127,16,184,2,129
"6516",311,0.152076484386672,20,2,39,37,16,184,2,129
"6517",311,0.12567225945058,41,39,68,29,16,184,2,129
"6518",312,0.147567283573254,22,1,38,37,16,184,2,129
"6519",312,0.121651897587538,41,38,68,30,16,184,2,129
"6520",313,0.141990640098312,20,1,42,41,16,184,2,129
"6521",313,0.113906578859019,46,42,60,18,16,184,2,129
"6522",313,0.101522246617051,64,60,130,70,16,184,2,129
"6523",314,0.138108398112804,21,1,42,41,16,184,2,129
"6524",314,0.113833448790218,46,42,60,18,16,184,2,129
"6525",314,0.101016680923323,63,60,130,70,16,184,2,129
"6526",315,0.135683896032954,22,3,42,39,16,184,2,129
"6527",315,0.113833369567566,46,42,60,18,16,184,2,129
"6528",315,0.101016681032417,63,60,130,70,16,184,2,129
"6529",316,0.133818483885453,23,1,41,40,16,184,2,129
"6530",316,0.112431064916801,47,41,60,19,16,184,2,129
"6531",316,0.10056845319424,63,60,130,70,16,184,2,129
"6532",317,0.133242824083787,21,3,41,38,16,184,2,129
"6533",317,0.110781360484254,46,41,130,89,16,184,2,129
"6534",318,0.130771146955072,21,1,41,40,16,184,2,129
"6535",318,0.108908103289505,47,41,130,89,16,184,2,129
"6536",319,0.127790880509491,22,1,41,40,16,184,2,129
"6537",319,0.108908155788574,47,41,130,89,16,184,2,129
"6538",320,0.126136470378032,23,1,41,40,16,184,2,129
"6539",320,0.108379916137933,47,41,130,89,16,184,2,129
"6540",321,0.118240041204795,23,1,46,45,16,184,2,129
"6541",322,0.11676052870895,23,1,34,33,16,184,2,129
"6542",322,0.101883596346504,37,34,45,11,16,184,2,129
"6543",323,0.113826638276176,23,2,44,42,16,184,2,129
"6544",324,0.109906217989575,23,1,34,33,16,184,2,129
"6545",325,0.105979820063249,23,2,34,32,16,184,2,129
"6546",326,0.101970240707937,23,1,33,32,16,184,2,129
"6547",209,0.105512728704097,24,4,34,30,16,184,3,133
"6548",210,0.108907870564614,24,3,36,33,16,184,3,133
"6549",211,0.11351387884268,24,1,41,40,16,184,3,133
"6550",211,0.102141282941652,49,41,117,76,16,184,3,133
"6551",212,0.118110914509405,26,4,41,37,16,184,3,133
"6552",212,0.106200053902261,49,41,117,76,16,184,3,133
"6553",213,0.12209380787916,27,1,41,40,16,184,3,133
"6554",213,0.11023650640182,50,41,61,20,16,184,3,133
"6555",214,0.126020601480482,28,3,41,38,16,184,3,133
"6556",214,0.110165210149061,50,41,61,20,16,184,3,133
"6557",215,0.12952712074646,29,1,41,40,16,184,3,133
"6558",215,0.110160746735515,50,41,61,20,16,184,3,133
"6559",216,0.129498726931848,29,1,41,40,16,184,3,133
"6560",216,0.110121773576667,50,41,61,20,16,184,3,133
"6561",217,0.12198659680065,21,5,27,22,16,184,3,133
"6562",217,0.120105382598449,32,27,42,15,16,184,3,133
"6563",217,0.114279210042553,50,42,105,63,16,184,3,133
"6564",218,0.122212624256526,22,4,28,24,16,184,3,133
"6565",218,0.120077490670575,31,28,41,13,16,184,3,133
"6566",218,0.114067872240552,49,41,105,64,16,184,3,133
"6567",219,0.12494733898238,23,4,40,36,16,184,3,133
"6568",219,0.11401237836356,49,40,105,65,16,184,3,133
"6569",220,0.129047475542496,23,4,36,32,16,184,3,133
"6570",220,0.117867265077503,43,36,105,69,16,184,3,133
"6571",221,0.132993897014028,23,4,38,34,16,184,3,133
"6572",221,0.117799935826225,45,38,105,67,16,184,3,133
"6573",222,0.136867399939314,23,4,38,34,16,184,3,133
"6574",222,0.123422379188755,46,38,105,67,16,184,3,133
"6575",223,0.141401624434848,22,4,38,34,16,184,3,133
"6576",223,0.127391506298585,46,38,105,67,16,184,3,133
"6577",224,0.143748527128485,21,4,40,36,16,184,3,133
"6578",224,0.12909122993935,47,40,105,65,16,184,3,133
"6579",225,0.147375117433493,21,4,41,37,16,184,3,133
"6580",225,0.135985083600846,47,41,64,23,16,184,3,133
"6581",225,0.105152439121951,67,64,103,39,16,184,3,133
"6582",226,0.160073538990365,20,5,41,36,16,184,3,133
"6583",226,0.138969807376419,46,41,103,62,16,184,3,133
"6584",227,0.176056399444818,19,5,38,33,16,184,3,133
"6585",227,0.149585127091534,44,38,103,65,16,184,3,133
"6586",228,0.204160247689832,18,4,37,33,16,184,3,133
"6587",228,0.165211764639119,43,37,103,66,16,184,3,133
"6588",229,0.254178023011163,17,5,104,99,16,184,3,133
"6589",230,0.295832720733244,17,5,36,31,16,184,3,133
"6590",230,0.204574464190523,38,36,104,68,16,184,3,133
"6591",231,0.291311393048475,17,5,34,29,16,184,3,133
"6592",231,0.220549079347467,39,34,104,70,16,184,3,133
"6593",232,0.265973910639423,18,3,33,30,16,184,3,133
"6594",232,0.228315234194882,39,33,104,71,16,184,3,133
"6595",233,0.233370617880796,19,4,33,29,16,184,3,133
"6596",233,0.21022767057555,41,33,114,81,16,184,3,133
"6597",234,0.220511643743849,22,5,33,28,16,184,3,133
"6598",234,0.205522541353713,41,33,114,81,16,184,3,133
"6599",235,0.214306894938908,23,5,34,29,16,184,3,133
"6600",235,0.199860115662816,40,34,114,80,16,184,3,133
"6601",236,0.21168228314684,23,6,33,27,16,184,3,133
"6602",236,0.196351151444892,39,33,114,81,16,184,3,133
"6603",237,0.212816845983833,23,6,34,28,16,184,3,133
"6604",237,0.198042452372057,37,34,114,80,16,184,3,133
"6605",238,0.217907514340225,24,6,34,28,16,184,3,133
"6606",238,0.205198901944422,36,34,114,80,16,184,3,133
"6607",239,0.226440286509947,25,6,34,28,16,184,3,133
"6608",239,0.212691525435919,36,34,114,80,16,184,3,133
"6609",240,0.230509742423595,25,5,34,29,16,184,3,133
"6610",240,0.219130000132731,37,34,114,80,16,184,3,133
"6611",241,0.245298909692718,27,6,114,108,16,184,3,133
"6612",242,0.259142195653777,23,6,24,18,16,184,3,133
"6613",242,0.259403035904309,26,24,114,90,16,184,3,133
"6614",243,0.283064347823559,25,6,134,128,16,184,3,133
"6615",244,0.314942871917291,28,6,135,129,16,184,3,133
"6616",245,0.375500110788505,29,6,113,107,16,184,3,133
"6617",246,0.519155069015552,29,6,114,108,16,184,3,133
"6618",247,0.867903163588524,30,6,138,132,16,184,3,133
"6619",248,1.01010444014413,30,5,137,132,16,184,3,133
"6620",249,1.00836302351816,24,6,28,22,16,184,3,133
"6621",249,1.00810872869114,32,28,115,87,16,184,3,133
"6622",250,1.00953709611011,31,6,115,109,16,184,3,133
"6623",251,0.989720534699934,31,6,102,96,16,184,3,133
"6624",252,0.681215125079939,31,7,102,95,16,184,3,133
"6625",253,0.51252558679784,31,7,140,133,16,184,3,133
"6626",254,0.427842736528465,31,8,140,132,16,184,3,133
"6627",255,0.382966057417045,31,8,102,94,16,184,3,133
"6628",256,0.369068584568388,31,8,102,94,16,184,3,133
"6629",257,0.353273790235059,32,8,103,95,16,184,3,133
"6630",258,0.36207332138281,32,9,103,94,16,184,3,133
"6631",259,0.364527331233949,31,9,103,94,16,184,1,99
"6632",260,0.389163474813764,32,9,105,96,16,184,1,99
"6633",261,0.429797222266064,32,9,105,96,16,184,1,99
"6634",262,0.48578776935271,33,8,105,97,16,184,1,99
"6635",263,0.626870194142643,32,8,105,97,16,184,1,99
"6636",264,0.90338179301563,32,8,105,97,16,184,1,99
"6637",265,1.01858016791739,33,7,106,99,16,184,1,99
"6638",266,1.01552075396544,33,7,106,99,16,184,1,99
"6639",267,1.01078105337626,34,7,106,99,16,184,1,99
"6640",268,1.0133066941003,34,8,106,98,16,184,1,99
"6641",269,1.02102582779462,33,8,106,98,16,184,1,99
"6642",270,0.977321183337808,32,9,106,97,16,184,1,99
"6643",271,0.720038587083988,32,9,106,97,16,184,1,99
"6644",272,0.543898371930803,32,11,106,95,16,184,1,99
"6645",273,0.442280651941402,32,10,105,95,16,184,1,99
"6646",274,0.394341750585992,32,11,105,94,16,184,1,99
"6647",275,0.362489016299734,31,11,105,94,16,184,1,99
"6648",276,0.352375189977473,31,11,105,94,16,184,1,99
"6649",277,0.342261758580552,30,10,103,93,16,184,1,99
"6650",278,0.340782914476532,30,10,102,92,16,184,2,129
"6651",279,0.357914797058187,29,9,102,93,16,184,1,99
"6652",280,0.380627880151296,28,9,100,91,16,184,2,129
"6653",281,0.440676748004083,28,8,98,90,16,184,2,129
"6654",282,0.580516147818727,28,7,98,91,16,184,2,129
"6655",283,0.810718864155309,28,6,98,92,16,184,2,129
"6656",284,1.01162564363109,25,6,98,92,16,184,2,129
"6657",285,1.01037872736021,21,5,50,45,16,184,2,129
"6658",285,0.181373953687012,52,50,138,88,16,184,2,129
"6659",286,1.00911207199637,20,5,49,44,16,184,2,129
"6660",286,0.173513900721971,54,49,138,89,16,184,2,129
"6661",287,0.758077642299832,20,5,50,45,16,184,2,129
"6662",287,0.164046590503057,55,50,138,88,16,184,2,129
"6663",288,0.530318727105254,20,5,52,47,16,184,2,129
"6664",288,0.154387766652438,56,52,138,86,16,184,2,129
"6665",289,0.406631379706616,20,5,113,108,16,184,2,129
"6666",290,0.351642900332532,21,5,113,108,16,184,2,129
"6667",291,0.307081318257112,21,6,37,31,16,184,2,129
"6668",291,0.225194814684996,38,37,113,76,16,184,2,129
"6669",292,0.284215184385398,21,5,113,108,16,184,2,129
"6670",293,0.263764797138671,20,5,113,108,16,184,2,129
"6671",294,0.252199055502188,20,5,37,32,16,184,2,129
"6672",294,0.200061669661166,38,37,113,76,16,184,2,129
"6673",295,0.248880297758874,21,5,35,30,16,184,2,129
"6674",295,0.195618313015226,40,35,113,78,16,184,2,129
"6675",296,0.243445540786698,20,2,36,34,16,184,2,129
"6676",296,0.191062036702473,40,36,113,77,16,184,2,129
"6677",297,0.143112780596669,2,1,5,4,16,184,2,129
"6678",297,0.240338348259058,18,5,35,30,16,184,2,129
"6679",297,0.186340692395223,38,35,130,95,16,184,2,129
"6680",298,0.242424823096101,17,1,36,35,16,184,2,129
"6681",298,0.187683100836609,38,36,130,94,16,184,2,129
"6682",299,0.257631621569099,16,1,130,129,16,184,2,129
"6683",300,0.275943590913704,16,1,130,129,16,184,2,129
"6684",301,0.275545969073638,16,1,130,129,16,184,2,129
"6685",302,0.250733633426867,17,1,130,129,16,184,2,129
"6686",303,0.227878203321622,19,1,37,36,16,184,2,129
"6687",303,0.183702313504625,38,37,130,93,16,184,2,129
"6688",304,0.218173132802906,20,1,35,34,16,184,2,129
"6689",304,0.175591675022905,39,35,130,95,16,184,2,129
"6690",305,0.196211889358961,20,1,37,36,16,184,2,129
"6691",305,0.161410132013125,41,37,128,91,16,184,2,129
"6692",306,0.188915931197405,21,1,38,37,16,184,2,129
"6693",306,0.153335142523253,41,38,128,90,16,184,2,129
"6694",307,0.178785554389801,22,1,128,127,16,184,2,129
"6695",308,0.170219384851608,22,1,38,37,16,184,2,129
"6696",308,0.137550490095062,41,38,128,90,16,184,2,129
"6697",309,0.163982336739862,20,1,39,38,16,184,2,129
"6698",309,0.133607585068241,41,39,128,89,16,184,2,129
"6699",310,0.159065708149932,20,1,128,127,16,184,2,129
"6700",311,0.152076484386672,20,2,39,37,16,184,2,129
"6701",311,0.12567225945058,41,39,68,29,16,184,2,129
"6702",312,0.147567283573254,22,1,38,37,16,184,2,129
"6703",312,0.121651897587538,41,38,68,30,16,184,2,129
"6704",313,0.141990640098312,20,1,42,41,16,184,2,129
"6705",313,0.113906578859019,46,42,60,18,16,184,2,129
"6706",313,0.101522246617051,64,60,130,70,16,184,2,129
"6707",314,0.138108398112804,21,1,42,41,16,184,2,129
"6708",314,0.113833448790218,46,42,60,18,16,184,2,129
"6709",314,0.101016680923323,63,60,130,70,16,184,2,129
"6710",315,0.135683896032954,22,3,42,39,16,184,2,129
"6711",315,0.113833369567566,46,42,60,18,16,184,2,129
"6712",315,0.101016681032417,63,60,130,70,16,184,2,129
"6713",316,0.133818483885453,23,1,41,40,16,184,2,129
"6714",316,0.112431064916801,47,41,60,19,16,184,2,129
"6715",316,0.10056845319424,63,60,130,70,16,184,2,129
"6716",317,0.133242824083787,21,3,41,38,16,184,2,129
"6717",317,0.110781360484254,46,41,130,89,16,184,2,129
"6718",318,0.130771146955072,21,1,41,40,16,184,2,129
"6719",318,0.108908103289505,47,41,130,89,16,184,2,129
"6720",319,0.127790880509491,22,1,41,40,16,184,2,129
"6721",319,0.108908155788574,47,41,130,89,16,184,2,129
"6722",320,0.126136470378032,23,1,41,40,16,184,2,129
"6723",320,0.108379916137933,47,41,130,89,16,184,2,129
"6724",321,0.118240041204795,23,1,46,45,16,184,2,129
"6725",322,0.11676052870895,23,1,34,33,16,184,2,129
"6726",322,0.101883596346504,37,34,45,11,16,184,2,129
"6727",323,0.113826638276176,23,2,44,42,16,184,2,129
"6728",324,0.109906217989575,23,1,34,33,16,184,2,129
"6729",325,0.105979820063249,23,2,34,32,16,184,2,129
"6730",326,0.101970240707937,23,1,33,32,16,184,2,129
"6731",209,0.104893487432327,22,4,41,37,17,190,3,157
"6732",210,0.107345948626898,23,3,40,37,17,190,3,157
"6733",211,0.113392273752207,23,1,41,40,17,190,3,157
"6734",211,0.102141414324466,49,41,114,73,17,190,3,157
"6735",212,0.118257050440674,24,4,41,37,17,190,3,157
"6736",212,0.106200124485239,49,41,70,29,17,190,3,157
"6737",213,0.123549078559598,28,1,41,40,17,190,3,157
"6738",213,0.110176208950623,49,41,60,19,17,190,3,157
"6739",214,0.128306989963868,28,3,41,38,17,190,3,157
"6740",214,0.110165111742131,50,41,61,20,17,190,3,157
"6741",215,0.13008452452041,28,1,41,40,17,190,3,157
"6742",215,0.110160751942378,50,41,61,20,17,190,3,157
"6743",216,0.131701996486039,28,1,41,40,17,190,3,157
"6744",216,0.110121691854549,50,41,61,20,17,190,3,157
"6745",217,0.122665713675202,22,5,47,42,17,190,3,157
"6746",217,0.113086382050887,50,47,65,18,17,190,3,157
"6747",218,0.122654515207426,22,4,27,23,17,190,3,157
"6748",218,0.121703701220677,28,27,41,14,17,190,3,157
"6749",218,0.114146870752379,49,41,65,24,17,190,3,157
"6750",219,0.122564746303834,22,4,40,36,17,190,3,157
"6751",219,0.114149817523271,49,40,61,21,17,190,3,157
"6752",220,0.126724106629774,22,4,40,36,17,190,3,157
"6753",220,0.117556231873218,48,40,63,23,17,190,3,157
"6754",221,0.132290235963267,22,4,40,36,17,190,3,157
"6755",221,0.120433113374698,47,40,64,24,17,190,3,157
"6756",222,0.138031740804631,23,4,40,36,17,190,3,157
"6757",222,0.124367786965005,47,40,66,26,17,190,3,157
"6758",223,0.143992012086979,23,4,38,34,17,190,3,157
"6759",223,0.126486234424662,45,38,61,23,17,190,3,157
"6760",223,0.102097037016316,65,61,120,59,17,190,3,157
"6761",224,0.146685016790484,23,4,36,32,17,190,3,157
"6762",224,0.129771526656705,44,36,63,27,17,190,3,157
"6763",224,0.102065448401912,66,63,120,57,17,190,3,157
"6764",225,0.151620448661229,21,4,39,35,17,190,3,157
"6765",225,0.137447025527024,44,39,64,25,17,190,3,157
"6766",225,0.10516623841646,66,64,104,40,17,190,3,157
"6767",226,0.159825179075127,22,6,40,34,17,190,3,157
"6768",226,0.141355761099668,43,40,104,64,17,190,3,157
"6769",227,0.175691902719606,21,5,37,32,17,190,3,157
"6770",227,0.15129713616207,39,37,104,67,17,190,3,157
"6771",228,0.200907705130619,18,3,36,33,17,190,3,157
"6772",228,0.165771837168828,41,36,104,68,17,190,3,157
"6773",229,0.245416197304796,17,4,37,33,17,190,3,157
"6774",229,0.183180948589364,40,37,104,67,17,190,3,157
"6775",230,0.292911956505286,17,5,104,99,17,190,3,157
"6776",231,0.299238307879915,17,5,104,99,17,190,3,157
"6777",232,0.269806077069444,18,4,34,30,17,190,3,157
"6778",232,0.225009975253863,40,34,104,70,17,190,3,157
"6779",233,0.234514107787111,20,4,33,29,17,190,3,157
"6780",233,0.214213493257014,41,33,128,95,17,190,3,157
"6781",234,0.222385762683513,22,4,33,29,17,190,3,157
"6782",234,0.209504856820744,41,33,128,95,17,190,3,157
"6783",235,0.213699679038795,23,4,33,29,17,190,3,157
"6784",235,0.203614380562097,41,33,128,95,17,190,3,157
"6785",236,0.209924121356616,22,5,33,28,17,190,3,157
"6786",236,0.199750751243717,40,33,128,95,17,190,3,157
"6787",237,0.212216580188772,22,5,33,28,17,190,3,157
"6788",237,0.199614159856203,39,33,128,95,17,190,3,157
"6789",238,0.217034664399699,23,5,33,28,17,190,3,157
"6790",238,0.206053881768533,39,33,128,95,17,190,3,157
"6791",239,0.226418636423586,24,6,128,122,17,190,3,157
"6792",240,0.232389081407751,25,5,34,29,17,190,3,157
"6793",240,0.220014195281021,38,34,128,94,17,190,3,157
"6794",241,0.241174012012067,24,6,31,25,17,190,3,157
"6795",241,0.233943367055799,34,31,114,83,17,190,3,157
"6796",242,0.262830674280709,24,6,114,108,17,190,3,157
"6797",243,0.283537631301589,26,6,134,128,17,190,3,157
"6798",244,0.316644910139162,29,6,135,129,17,190,3,157
"6799",245,0.374565875933044,29,6,113,107,17,190,3,157
"6800",246,0.511260545036682,30,6,114,108,17,190,3,157
"6801",247,0.836336285157091,30,5,162,157,17,190,3,157
"6802",248,1.01395861901473,30,6,162,156,17,190,3,157
"6803",249,1.0086083748947,24,6,28,22,17,190,3,157
"6804",249,1.00903596482186,32,28,105,77,17,190,3,157
"6805",250,1.00942599214356,31,6,105,99,17,190,3,157
"6806",251,0.999871855472785,31,7,105,98,17,190,3,157
"6807",252,0.730814826147823,31,7,105,98,17,190,3,157
"6808",253,0.527764361085537,31,8,105,97,17,190,3,157
"6809",254,0.435535496864297,32,8,105,97,17,190,3,157
"6810",255,0.392446887281947,31,8,103,95,17,190,3,157
"6811",256,0.362400627764497,31,9,103,94,17,190,3,157
"6812",257,0.360734753403747,32,8,106,98,17,190,3,157
"6813",258,0.353175790605392,31,9,105,96,17,190,3,157
"6814",259,0.367932519481317,32,9,105,96,17,190,1,99
"6815",260,0.389329798498096,32,9,105,96,17,190,1,99
"6816",261,0.425403949330981,32,9,105,96,17,190,1,99
"6817",262,0.489691760562689,33,9,76,67,17,190,1,99
"6818",262,0.111254496975638,78,76,106,30,17,190,1,99
"6819",263,0.612724489542097,32,8,76,68,17,190,1,99
"6820",263,0.111568770710224,78,76,106,30,17,190,1,99
"6821",264,0.882707310198412,32,8,76,68,17,190,1,99
"6822",264,0.112062646158337,78,76,106,30,17,190,1,99
"6823",265,1.01588604194736,33,8,106,98,17,190,1,99
"6824",266,1.02029651827815,33,7,106,99,17,190,1,99
"6825",267,1.01364530143094,34,7,106,99,17,190,1,99
"6826",268,1.01388145127053,34,8,106,98,17,190,1,99
"6827",269,1.02333203311894,33,8,106,98,17,190,1,99
"6828",270,0.990418084472484,32,9,106,97,17,190,1,99
"6829",271,0.754143273818175,32,9,106,97,17,190,1,99
"6830",272,0.55386569848707,32,10,106,96,17,190,1,99
"6831",273,0.448315540637942,32,10,106,96,17,190,1,99
"6832",274,0.400603722636825,32,11,106,95,17,190,1,99
"6833",275,0.365895180438122,31,11,106,95,17,190,1,99
"6834",276,0.351690757645103,31,11,105,94,17,190,1,99
"6835",277,0.337676289187949,30,11,103,92,17,190,1,99
"6836",278,0.340855774441347,29,10,102,92,17,190,2,110
"6837",279,0.356940276586951,28,9,102,93,17,190,1,99
"6838",280,0.375316576423271,28,9,100,91,17,190,2,110
"6839",281,0.430014312560975,28,8,106,98,17,190,2,110
"6840",282,0.566034730486405,28,7,106,99,17,190,2,110
"6841",283,0.792517522556909,27,6,106,100,17,190,2,110
"6842",284,1.01339242730847,25,6,106,100,17,190,2,110
"6843",285,1.00812535827541,20,5,22,17,17,190,2,110
"6844",285,1.00701884687894,23,22,49,27,17,190,2,110
"6845",285,0.183381469277599,52,49,140,91,17,190,2,110
"6846",286,1.00773696234463,20,5,50,45,17,190,2,110
"6847",286,0.174170512334286,54,50,95,45,17,190,2,110
"6848",287,0.785561455689244,20,5,51,46,17,190,2,110
